Comment,emotion,confidence
selalu tarik dengar kisah hidup orang orang hebat terima kasih gita sangat bobot,joy,0.6110501885414124
next ahok dong,anger,0.4058373272418976
terima kasih purbaya lihat bicara benar tulus bangun ekonomi,joy,0.6909233331680298
baru tri,anger,0.46713465452194214
terimakasih gita wirjawan,anger,0.50762540102005
purbaya tidak politik murni knowledge competence passion meritocracy,joy,0.9950230121612549
beliau bukan orang partai jdi bahasa lugas jelas,joy,0.5238922834396362
serasa dengerin dosen jelasin solusi,anger,0.5322710871696472
harus banyak luas bukan koneksi kompetensi banyak saksi sekarang,anger,0.7059583067893982
asa orang don dasco dah,joy,0.5284342765808105
purbaya kalo jadi film beannya indonesia versi pintar padu cinta hidup naik turun journey gelagat koboi,joy,0.7333710789680481
daging semua,anger,0.5248465538024902
hapus lsm ormas indonesia ngerusak iklim investasi aja,joy,0.6649203896522522
wow bismillah kontribusi besar negara,joy,0.6973608732223511
seru kalo misal nongkrong bareng trus kedatengan tamu sandiaga uno,anger,0.4173714518547058
kalian dua sangat istimewa,joy,0.5179057121276855
kpn opung mundur tua harta banyak tingkat terus msh banyak muda,anger,0.7706899046897888
kali pertama dengar level podcast premium,joy,0.9409462213516235
sehat purbaya gitt indonesia butuh orang pintar jujur empati puruk indonesia,joy,0.7418386936187744
daging semua ngeri bicara,anger,0.43681788444519043
ternak ayam kampung bangga generasi tua kompeten sayang orang pintar sedang legislatif eksekutif lain mlempem,anger,0.6279622316360474
siap siap siap ros siap ros,anger,0.6180828809738159
sempat sekolah mau,anger,0.7527231574058533
kalo tidak salah bung karno pernah kata jauh lebih bahaya kalo bangsa diri jajah,joy,0.727669358253479
gile keren obrol tri tri tiktokannya keren cuman tebak hadiah sepeda,anger,0.5613453388214111
sekolahin prof tehnik elektro sekali sekolah manajemen aset banyak umur nyahahhaha tidak bahasa inggris,joy,0.5825052261352539
cuma lulus sma orang jelas sangat sangat mudah cerna luar biasa,joy,0.4516458511352539
guru terima kasih purbaya gita ingat beri jelas ttg siap supplay baik indonesia maju didik,joy,0.974457323551178
diskusi jawab komplinan orang indo rasa pintar salah investasi asing tidak banyak guna tenaga kerja indonesia,joy,0.6021657586097717
keren sekali,anger,0.589752197265625
obrol sangat kelas,joy,0.6107661128044128
daging daging daging makasih gita butuh lebih banyak tayang macam gin,anger,0.8458837270736694
daging wagyu semua isi makasih gita,joy,0.5277929902076721
wow,surprise,0.7644744515419006
enak dengernya orang pinter sedang sharing sehat selalu,joy,0.7693164348602295
wah info baru nih nyata purbaya bawa pegatron nama sekarang pegaunihan dibatam karyawan lebih usaha taiwan,anger,0.468043714761734
rusak red zona ordal,anger,0.5957805514335632
gita apa undang mas wapres terima kasih,anger,0.4456157684326172
klaz,anger,0.7878215909004211
lama tidak rasa lawan bicara imbang gita pftt purbaya nyata sangat chessmen sangat tau apa langkah ikut apa mau sekolah asal dosen,joy,0.6392825841903687
kuliah macro economic public policy sks thanks gita,joy,0.9961405396461487
nyata perempuan hebat belakang purbaya tekat kuat,anger,0.5285025238990784
ikut kuliah menteri uang,anger,0.7949155569076538
hmm gila,fear,0.47277992963790894
pintar optimisme purbaya jeli gita tambah senang sekali kata insyaallah sering ucap gita,joy,0.7203048467636108
terimakasih gita purbaya atas insightnya harap indonesia jadi negara makmur sejahtera warga kelas tengah makin banyak jumlah sejahtera guru tingkat,joy,0.6953967809677124
lihat video buka chat gpt tanyain istilah tidak erti nyimak tuju like,joy,0.3779391646385193
asa kuliah ekonomi public relasition,anger,0.4501541256904602
yes memang begini biar nambah ilmu kritis,joy,0.9263361096382141
the same think,anger,0.7271414399147034
premium,joy,0.9106418490409851
tuntas sks nii,anger,0.5746569037437439
jurnal hidup,anger,0.6015151143074036
vibesnya positif banget,joy,0.8223533630371094
kalau mau lebih murah tidak baik sistem didik dripd bangun sekolah baru,joy,0.49151483178138733
mantab,anger,0.8233901262283325
pokok keren,anger,0.5457130074501038
kalo bole titip usul neh sma taruna nusantara magelang jadi gratis kya jaman dulu,joy,0.6503042578697205
keren moga cita cita menteri dapat dukung semua pihak,anger,0.6251853704452515
keren,anger,0.6215807795524597
sejati gue tidak erti apa bilang actually gue suka seru lihat cakap diskusi,joy,0.49980083107948303
actually tidak tuh,anger,0.6484964489936829
nontonnya awal habis,anger,0.6604021191596985
menteri idolakuu,joy,0.4913620054721832
guru gaji tinggi bnar kualitas nnti banyak orang dar mau gaji tinggi isi kpala bukan didik bnyak orang pintar snua orang pintar didik ank trasa sekarang kualitas didik anak zaman sekarang sma zaman mreka skolah dlu,joy,0.8937823176383972
diskusi sangat bagus,joy,0.5069552659988403
ini hasil kalau jabat pilih prestasi kompetensi bukan titip modal populer,joy,0.43083852529525757
keren,anger,0.6215807795524597
moga laku purbaya adu via wajib presiden semua menteri instansi perintah polri kejaksan laku rupa,anger,0.5385727882385254
beliau jadi harap bangsa,anger,0.8670843839645386
luar biasa bpak,anger,0.5422151684761047
oss eror pkkpr badan usaha susah terbit,anger,0.5357316136360168
cetak generasi pintar pintar gaji rendah susah cari kerja atur dulu sistem gaji orang pintar,anger,0.5483317971229553
purabaya nahan ketawa,anger,0.8919374346733093
mantik optimisme future life,joy,0.9909336566925049
the most interesting conversation podcast daging,joy,0.9749820232391357
genz ajar gen milenial biar paham gena nanti,joy,0.5068321228027344
purbayap,joy,0.5817144513130188
ahli ekonomi saling diskusi mantap ilmu,joy,0.4426850378513336
podcast baik tahun,anger,0.7599089741706848
buat biasa aja sangat sering dengar begini bahkan lebih tinggi semua halang koruptor system politik busuk akar,joy,0.5332269072532654
terima kasih purbaya gita,joy,0.821120023727417
depan kalo cetak talent jangan fokus univ andal coba kasih semua univ seluruh indo seleksi sesuai talent butuh indo duduk dunia loh masa nyari orang bawah tidak,joy,0.86274653673172
diskusi kren,anger,0.502458930015564
bicara orang beril sangat kualitas luar biasa materi cerah tambah wawas terima kasih purbaya gita sehat selalu,joy,0.7448261380195618
menteri gin paham ilmu apa laku bidang bukan malah angkat artis keponakan tanya media hogass terusnpak purbaya,joy,0.6050320267677307
dukung cita cita presiden prabowo tri makmur nkri,anger,0.5535380840301514
rakyat indonesia terima kasih buat ekonomi riil putar suport penuh purbaya,joy,0.5661787390708923
bicara sangat quot danging,joy,0.6576852202415466
seminar mahal gratis awesome,joy,0.9961840510368347
dateng bobot tidak kosong samsul materi diskusi mantab setting ruang joss sayang kursi pendek,joy,0.6545429229736328
menteri erti teknis bidang moga makin banyak,anger,0.5595610737800598
jadiin playlist dong ngobrol bareng purbaya,joy,0.7726984024047852
pys sampai informasi rasa tidak mau pindah senang sekali natural uptodate mudah cerna,fear,0.6030779480934143
ken sekolah lanjut,anger,0.6762198209762573
tonton mahal,joy,0.5108876824378967
podcast luar biasa sangat bobot informatif,joy,0.8176806569099426
orang orang cerdas,anger,0.36068224906921387
tidak erti nekat nonton akhir,anger,0.4014815390110016
tonton baru erti awal habis,anger,0.5884004235267639
tonton mutu,anger,0.6840523481369019
terimakasih tambah wawas,anger,0.45852017402648926
gaji guru naikin purbaya,joy,0.9801722168922424
dong buku apa aja baca purbaya,joy,0.5280248522758484
ambil aksi hantam opportunity quot jkon quot the moon terbang,joy,0.9511030316352844
ekonom beri info,joy,0.889055073261261
bongkar,anger,0.5536211729049683
percaya kepada,joy,0.5936499238014221
terimakasih gita,joy,0.4052756726741791
alhamdulillah,anger,0.5914947986602783
mudah paham,anger,0.6881194114685059
gita utara tanya penting purbaya jawab rencana kerja rasional mantapp bismillah insyaallah visi tumbuh ekonomi tumbuh manusia cepat capai,joy,0.5219182372093201
kluar mulut semuany daging the next hero,joy,0.9831950068473816
gita orang penghafalpurbaya orgnya kreatif,joy,0.5357829332351685
obrol produktif berharappak purbaya gerak cepat tegas takut tri amran sulaiman jauh kabinet merah putih jadi harap rakyat baru amran purbaya,anger,0.8035532832145691
isi daging semua,anger,0.5696279406547546
satu kata quot mewah quot,anger,0.6822422742843628
lulus stm ucap terima kasih atas diskusi super berat nonton manggut manggut meski tidak erti,joy,0.8145937323570251
quot bentuk otak kan jadi umur tahun naik umur tahun umur yaa buka tentu nasib kalau kombinasi kuat inovasi kuat vas quot,anger,0.4808137118816376
tuju kakk,anger,0.7831122279167175
cara biaya ptn buat murah spt jaman harto buat ptn unggul skg,anger,0.7331388592720032
sayang lpdp smp knp tidak dulu buka jenjang slta sempat elus dada lihat program,joy,0.5770998001098633
mau lanjut studi hambat masalah uang orang ayah orang anak ken sekali lanjut study ter kendala biaya,anger,0.5757344961166382
pandu bener buku jabat pandu situasi politik,anger,0.5133211016654968
jokowi luhut banyak ekonom cuma kamu erti purbaya,joy,0.5962405800819397
daging semua banyak informasi dapat terima kasih,anger,0.44151127338409424
kcic salah jokowi luhut,anger,0.663671612739563
masyaallah terima kasih gita slalu hadir orang hebat ajak berdiskusipak gita purbaya keren,joy,0.49121785163879395
coretax korupsi situ kok tidak usut,anger,0.4210231602191925
beda kan coba narsum isi cuap pake bahasa inggris teori nih menkeu take action,anger,0.7101238369941711
semangat tri,joy,0.39914220571517944
begini kalo hostnya suhu ekonomi beneran bukan abal purbaya keluar tuh ilmu,joy,0.649922788143158
nah gin kalo jabat tuh kalo ngasih bijak dasar suka baca buku bicara data,joy,0.6380290389060974
gin dengerin orang pinter ngobrol,joy,0.5558525323867798
isi daging semua,anger,0.5696279406547546
ajar banyak baca buku bukan baca komik koleksi maenan,anger,0.7194201946258545
saham okas,anger,0.4989539384841919
salah satu benci lokal mau ambil untung duluan mau kerja awal bangke,joy,0.4590645730495453
gaz next drpd pupupapa sampah konstitusi,anger,0.7797431945800781
top baru bener,joy,0.6495183706283569
jarang nonton podcast topik ngantuk atau bosan bahkan jam tidak asa mana isi bobot semua lumayan nambah ilmu gratis,joy,0.8243159055709839
sekolah integrasi moga cepat wujud,anger,0.6734158396720886
klu orang pintar diskus,anger,0.400797039270401
tumbuh ekonomi indonesia tahun maksimal tidak yakin capai lebih rasa sulit,joy,0.5481096506118774
biar cipta iklim ekonomi dulu time yours purbaya,joy,0.8445613980293274
sistem didik dasar fokus sesuai karakter bakat minat individu murid masing masing guru beri acu sugesti spirit mirip semangat psikologis coba kalian pikir semangat senang,joy,0.8451449871063232
banyak tidak erti istilah tanya gita sedikit mulai bayang jawab bahasa mudah paham purbaya,joy,0.7811410427093506
thank you much sehat sehat orang pintar baik doa baik kalian semua moga lancar,joy,0.9593563675880432
mens manus,anger,0.8440828919410706
serasa ikut seminar mantap,joy,0.7142024636268616
suhu ketemu suhu,anger,0.5637062788009644
gita lbp,anger,0.47958657145500183
pikir revolusioner akhir muncul orang brilian ganti rizal ramli alm,joy,0.6503721475601196
awet muda bat purbaya padahal loh,joy,0.47881996631622314
rasa masyarakat saling bekerjasama baik ekonomi indonesia prbaya komanda tepat,joy,0.6277793049812317
denger temen sekolah pinter nyesel bodo banget pas sekolah tidak serius malah fokus pacar ujung ngntod,anger,0.522575855255127
perintah presiden prabowo buobrok koruptor bebas lihat menteri juang tidak sng presiden,joy,0.4413568377494812
gibran duduk bareng gita wiryawan kata gribran jago segala,anger,0.4734681248664856
fair wind sir nyata rada chicago boys yudhi pandang,joy,0.9781387448310852
keren purbaya,anger,0.4925791323184967
edan nich host sangat cerdas jga kira aiman kayak gin tidak,joy,0.8445404767990112
jauh malah provokasi akhir politisasi,anger,0.6585434675216675
bicara konsep didik ekonomi investasi sangat bagus,joy,0.8233935236930847
purbaya hebat istri beliau tidak kalah hebat istri dorong purbaya maju tambah maju tambah pintar kalau tidak cerai hahahhaha nice couple,joy,0.4974943697452545
jabat jabat lihat nih cara bicara orang orang memang kompeten bidang,joy,0.5032437443733215
gita sembarang pake istilah translasi,joy,0.3816893994808197
comment terima kasih atas cerah pikir tambah wawas gita purbaya,joy,0.5772486329078674
duh gimn kalo duet yaa gelegar nih,joy,0.9327700138092041
aamiin terima kasih podcast,anger,0.5312808752059937
asa kuliah gratis sks,anger,0.5448833703994751
gila keren,anger,0.4978480935096741
podcast keren ygbpeenah tonton teeimakasih gita,anger,0.5411897897720337
mana mungkin mau oalah banyak kok nyari serius indonesia super mungkin mau ajar,joy,0.9667442440986633
mantap diskusi makin tambah wawas bgmn benar situasi indonesia baru kali lihat orang menkeu berani bicara lbh lugas pro masyarakat luas,joy,0.5960170030593872
xtraordinary,fear,0.3737768232822418
thankyou super daging,joy,0.9979795813560486
mau ambil fakultas ekonomi tidak tau cara ambil program negara,joy,0.49976879358291626
asa kuliah ekonomi global sks,joy,0.9544553756713867
sekolah penting bilang tidak penting mungkin sekolah kurang bener,anger,0.4202783405780792
yes galakkin industrialisasi,joy,0.7323650121688843
cumn tani biasah bener keren obrol daging nonton skip baru menteri berkelass salut quot translasi tidak pasti jadi resiko quot,anger,0.4630299508571625
selamat sukses purbaya wanita hebat damping dukung,joy,0.4762173593044281
gila isi pembicaraanya bener asa negara indonesia hebat huhu,joy,0.595292329788208
anggur nonton serasa nganggur berkwalitas rajin minta beliin kuota biar ngangur lebih berkwalitas,joy,0.6133110523223877
rakyat indo puji duluan lihat kerja,anger,0.685276448726654
podcast balik panjang tahun,anger,0.6441943645477295
tahun rusak jokowi,anger,0.6422035098075867
cerdas visioner cinta rakyat otomatis bijak bagus rakyat bahagia ekonomi kuat negara makmur,joy,0.448950856924057
sumbang orang putra bangsa indonesia,joy,0.4423559308052063
daging semua omong optimis syal depan jauh lebih baik,joy,0.6829907894134521
alhamdulillah sangat manfaat terima kasih banyak,anger,0.5640410780906677
obrol sangat perlu tonton banyak orang thank you gita endgame team,joy,0.9908214807510376
baru daging semua mantan tri ketemu tri baru,joy,0.4916405975818634
isi daging semua awesome,joy,0.998058021068573
orang hebat ngobrol bangga,joy,0.48073166608810425
daging lemak semua,anger,0.5935704708099365
temu orang hebat indonesia,joy,0.44983935356140137
wah podcast mahal mewah bicara ekonomi hingga politik gratis semua kalang,anger,0.5270112156867981
asa dengerin kuliah diajarin dosen keren ahli ketemu ahli mantap,anger,0.7536914944648743
kuliah gratis tingkat dewa,joy,0.4569668471813202
purbaya pintar aku perlu orang spt gita sudah gandeng gita kolaborasi coboy senior compliance man indonesia maju maju maju jaya jaya jaya,joy,0.6826767325401306
